wavelength,mean_deciduous_reflectance,sitka_mean_reflectance,pasture_mean_reflectance,moss_mean_reflectance,rho_mean_reflectance,grass_mean_reflectance,br_mean_reflectance,ash_mean_reflectance,alder_mean_reflectance,birch_mean_reflectance,beech_mean_reflectance,haz_mean_reflectance,hc_mean_reflectance,lime_mean_reflectance,rowan_mean_reflectance,syc_mean_reflectance
793,0.2957825,0.081317286,0.189208,0.150728692,0.117158889,0.226422,0.188485556,0.46823,0.262576667,0.2062375,0.286503333,0.24004,0.24977,0.22515,0.47621,0.247325
794,0.295754259,0.081228571,0.189163,0.150636385,0.1171115,0.22631925,0.188456667,0.46785,0.262591667,0.206221667,0.28653,0.240065,0.24987,0.2252,0.47605,0.24741
795,0.295745278,0.081170714,0.189135,0.150564154,0.117081222,0.226242028,0.188436667,0.46755,0.26262,0.206224167,0.286583333,0.240105,0.24994,0.22527,0.47592,0.247495
796,0.295769352,0.08114,0.189135,0.150511077,0.117076111,0.226187833,0.188445,0.46731,0.262671667,0.2062525,0.28666,0.240175,0.25003,0.22538,0.47585,0.247595
797,0.295821204,0.081126143,0.18915,0.150489538,0.117090722,0.226162111,0.188472778,0.46716,0.262738333,0.2063075,0.28675,0.240255,0.25014,0.22549,0.47582,0.24773
798,0.295887222,0.081122,0.189207,0.150485462,0.117126389,0.2261655,0.188521111,0.46705,0.262816667,0.206388333,0.28687,0.24033,0.25024,0.22561,0.47581,0.24787
799,0.295972037,0.081134571,0.189289,0.150497846,0.117188333,0.226191806,0.188608889,0.46698,0.262913333,0.20648,0.28699,0.240435,0.25035,0.22577,0.47581,0.24802
800,0.296080093,0.081161286,0.189386,0.150532923,0.117264333,0.226236583,0.188725,0.46696,0.26301,0.2065975,0.287103333,0.240575,0.25052,0.22591,0.47583,0.248215
801,0.296206204,0.081190429,0.189517,0.150576385,0.117367722,0.226301722,0.188858333,0.46696,0.263131667,0.206750833,0.287223333,0.240725,0.2507,0.22609,0.47587,0.248405
802,0.296351019,0.081237429,0.189663,0.150640385,0.117490889,0.226388222,0.189011667,0.46699,0.263281667,0.2069125,0.28734,0.24092,0.25087,0.22629,0.47595,0.248605
803,0.296515,0.081308857,0.189822,0.150731308,0.117629,0.226487778,0.189186111,0.46704,0.263446667,0.207095,0.287473333,0.241135,0.25106,0.22647,0.47609,0.248825
804,0.296691852,0.081383143,0.190038,0.150842308,0.117789333,0.226608806,0.189387778,0.4671,0.263641667,0.207311667,0.287623333,0.241345,0.25129,0.22668,0.47619,0.249045
805,0.296889074,0.081467,0.190286,0.150971846,0.117976167,0.226758417,0.189615,0.46717,0.263856667,0.20754,0.2878,0.24159,0.25154,0.22689,0.47631,0.249305
806,0.297100185,0.081579714,0.190556,0.151118,0.118196167,0.226937389,0.189878333,0.46724,0.26409,0.207793333,0.287983333,0.241845,0.2518,0.22712,0.47643,0.2496
807,0.297343426,0.081712714,0.190882,0.151288846,0.118447722,0.227148972,0.190176667,0.46738,0.264353333,0.208099167,0.288173333,0.242115,0.2521,0.22739,0.47656,0.24992
808,0.297620278,0.081863571,0.191241,0.151491385,0.118734778,0.227393333,0.190506111,0.46756,0.264653333,0.208445833,0.288373333,0.242425,0.2524,0.22769,0.47676,0.250275
809,0.297930833,0.082041571,0.191638,0.151724769,0.119055167,0.227677222,0.190887222,0.46777,0.264996667,0.2088275,0.288603333,0.242775,0.25274,0.22802,0.477,0.250645
810,0.298279352,0.082240429,0.19211,0.151999846,0.119406444,0.227999194,0.191318889,0.46801,0.265376667,0.209254167,0.288853333,0.243175,0.25316,0.22838,0.47725,0.251055
811,0.29866037,0.082455571,0.192628,0.152305,0.119796889,0.228353333,0.191793889,0.4683,0.26579,0.209721667,0.289126667,0.24361,0.25359,0.22877,0.47754,0.251495
812,0.299077963,0.082696286,0.193205,0.152646538,0.120239389,0.228755806,0.192329444,0.46859,0.266246667,0.210235,0.28943,0.244105,0.25407,0.22918,0.47786,0.251985
813,0.2995375,0.082970857,0.193855,0.153026769,0.12073,0.229204611,0.192907222,0.46891,0.26675,0.210805833,0.289756667,0.24462,0.2546,0.22965,0.47821,0.252535
814,0.30004287,0.083276571,0.194543,0.153440769,0.1212685,0.229703917,0.193537222,0.46932,0.267305,0.211424167,0.290116667,0.24517,0.25516,0.23016,0.47858,0.25315
815,0.300606481,0.083613571,0.195306,0.153900769,0.121864167,0.230260306,0.194240556,0.46979,0.267921667,0.212113333,0.290523333,0.24578,0.25576,0.23071,0.47904,0.25382
816,0.301208333,0.083984857,0.196135,0.154400923,0.122508222,0.230862944,0.194997778,0.47029,0.268571667,0.212861667,0.290946667,0.246435,0.25642,0.2313,0.47953,0.25452
817,0.301851852,0.084393,0.197028,0.154943308,0.123202889,0.231516583,0.195817222,0.47083,0.269276667,0.213666667,0.291403333,0.247135,0.25715,0.23192,0.48004,0.255245
818,0.302542037,0.084826714,0.197978,0.155525923,0.123946056,0.232216306,0.196695,0.47144,0.270015,0.214521667,0.291886667,0.24789,0.25789,0.23258,0.48062,0.256035
819,0.30327713,0.085289,0.199008,0.156150615,0.124740056,0.232957028,0.19763,0.47211,0.270781667,0.215439167,0.292393333,0.24872,0.25866,0.23329,0.48123,0.25687
820,0.304048241,0.085784143,0.200073,0.156812538,0.125579111,0.233748778,0.198619444,0.4728,0.2716,0.2163975,0.292926667,0.249555,0.25948,0.23403,0.48189,0.257755
821,0.304869167,0.086305714,0.201191,0.157518385,0.126470056,0.234597528,0.199673333,0.47356,0.272471667,0.2174025,0.293503333,0.25042,0.26033,0.23482,0.4826,0.258715
822,0.305714815,0.086859571,0.202353,0.158249923,0.127399444,0.235477083,0.200762778,0.47436,0.27336,0.218453333,0.29408,0.251325,0.26121,0.23562,0.48335,0.259675
823,0.306592222,0.087455857,0.203567,0.159021923,0.128382667,0.236404,0.201906667,0.47515,0.274293333,0.219561667,0.29467,0.252255,0.26216,0.23644,0.48414,0.26066
824,0.307502593,0.088071,0.204824,0.159821308,0.129399333,0.237362056,0.203092222,0.47604,0.275246667,0.220698333,0.295273333,0.253235,0.2631,0.23729,0.48497,0.26167
825,0.308453796,0.088713429,0.206124,0.160656462,0.130454333,0.238353778,0.204323889,0.47704,0.276235,0.221879167,0.29589,0.25429,0.26405,0.23818,0.48582,0.2627
826,0.309417407,0.089380714,0.20746,0.161514231,0.131539556,0.239371472,0.205585556,0.47801,0.277233333,0.22308,0.296513333,0.255335,0.26504,0.23907,0.48672,0.263755
827,0.310415833,0.090072714,0.208849,0.162399923,0.132659778,0.240423278,0.20689,0.47903,0.278258333,0.2243125,0.297156667,0.2564,0.26606,0.23999,0.48769,0.264845
828,0.311421481,0.090779,0.210255,0.163309846,0.133804722,0.241504694,0.208217222,0.48006,0.279295,0.225573333,0.29781,0.25748,0.26708,0.24091,0.48865,0.265935
829,0.312447315,0.091513571,0.211706,0.164248846,0.134980611,0.242618389,0.209580556,0.48106,0.280353333,0.226870833,0.298476667,0.25858,0.26814,0.24184,0.48965,0.267055
830,0.313483796,0.092261143,0.213169,0.165203462,0.136178889,0.243751778,0.210961111,0.48213,0.281423333,0.228179167,0.299146667,0.25969,0.2692,0.24276,0.49065,0.268175
831,0.314541759,0.093024,0.214655,0.166186462,0.137409444,0.244920917,0.212372222,0.48325,0.28252,0.229520833,0.29983,0.26083,0.27026,0.2437,0.49166,0.269305
832,0.315601204,0.093811714,0.216175,0.167184692,0.138661111,0.246100889,0.213802222,0.48436,0.283618333,0.230870833,0.300496667,0.26197,0.27132,0.24465,0.49269,0.270435
833,0.316671574,0.094616143,0.217729,0.168201923,0.139933333,0.247298083,0.215251111,0.48552,0.284725,0.232225833,0.301153333,0.26313,0.27237,0.24562,0.49374,0.27156
834,0.317745648,0.095434286,0.219292,0.169230769,0.141222778,0.248511667,0.216717778,0.48665,0.285835,0.2335975,0.301823333,0.26429,0.27344,0.24657,0.4948,0.272705
835,0.318832037,0.096271286,0.220891,0.170284077,0.142541111,0.249749444,0.218212222,0.48777,0.286955,0.23499,0.302503333,0.265475,0.27452,0.24752,0.49589,0.273865
836,0.319911944,0.097123571,0.222486,0.171338692,0.143858889,0.250988333,0.219707778,0.48892,0.28807,0.236380833,0.303176667,0.26664,0.27557,0.24846,0.49697,0.27502
837,0.321004259,0.097986,0.224096,0.172413615,0.145203889,0.252247778,0.221228333,0.49008,0.289181667,0.237796667,0.30387,0.267815,0.27665,0.24942,0.49804,0.276185
838,0.322088426,0.098862143,0.225724,0.173499154,0.146565556,0.253525278,0.222764444,0.4912,0.29029,0.2392075,0.304543333,0.268985,0.27774,0.25038,0.49911,0.27734
839,0.323174167,0.099734,0.227367,0.174589,0.147927222,0.25481,0.224305556,0.49233,0.2914,0.240619167,0.305213333,0.270135,0.27882,0.25137,0.5002,0.27848
840,0.324275648,0.100633,0.229052,0.175702308,0.149314444,0.256118611,0.225875,0.49348,0.292513333,0.242059167,0.305893333,0.271315,0.27991,0.25236,0.50131,0.27964
841,0.325374722,0.101552429,0.230736,0.176817538,0.150704444,0.257433056,0.227444444,0.49462,0.293628333,0.243490833,0.306573333,0.27249,0.28101,0.25333,0.50241,0.28082
842,0.326472037,0.102470143,0.232434,0.177935385,0.152098333,0.258753889,0.229019444,0.49577,0.294753333,0.244923333,0.307246667,0.27365,0.28211,0.2543,0.50349,0.282005
843,0.327571574,0.103417143,0.234154,0.179076923,0.153513333,0.260095833,0.230613889,0.49695,0.295871667,0.246364167,0.307913333,0.27483,0.28321,0.25526,0.50456,0.283185
844,0.328656204,0.104364143,0.235855,0.180214615,0.154927222,0.261436944,0.232199444,0.49812,0.296971667,0.247795833,0.308563333,0.276005,0.28428,0.2562,0.50562,0.28435
845,0.329740926,0.105304714,0.237588,0.181368462,0.15636,0.262789444,0.233798333,0.49927,0.298085,0.249251667,0.309216667,0.27717,0.28535,0.25716,0.50667,0.285495
846,0.330822685,0.106268429,0.239331,0.18254,0.157800556,0.264151111,0.235408889,0.50041,0.299193333,0.2506975,0.309853333,0.278335,0.28643,0.25812,0.50774,0.286625
847,0.331906111,0.107237571,0.241072,0.183715385,0.159244444,0.265518611,0.237018333,0.50156,0.3003,0.252138333,0.310506667,0.279495,0.2875,0.25908,0.50881,0.287765
848,0.332996759,0.108209714,0.242853,0.184903846,0.160709444,0.266909444,0.238652222,0.5027,0.301413333,0.253595833,0.311176667,0.28066,0.28858,0.26004,0.50989,0.288915
849,0.334075463,0.109199143,0.244624,0.186094615,0.162168889,0.268301667,0.24028,0.50383,0.302503333,0.2550375,0.311823333,0.281805,0.28965,0.26099,0.51098,0.29006
850,0.335144537,0.110194286,0.24641,0.187292308,0.163633333,0.269706389,0.24192,0.50497,0.30358,0.256484167,0.312476667,0.28295,0.29069,0.26191,0.51204,0.2912
851,0.336213148,0.111200571,0.248211,0.188490769,0.165108333,0.271123333,0.243572222,0.50611,0.304665,0.257941667,0.313106667,0.28411,0.29176,0.26283,0.51306,0.292335
852,0.337265833,0.112212286,0.249991,0.189686154,0.166578889,0.272530278,0.245202222,0.50722,0.305733333,0.2593825,0.313726667,0.28524,0.29281,0.26375,0.51408,0.29345
853,0.338325556,0.113228143,0.251794,0.190900769,0.168061111,0.273956111,0.246851667,0.50836,0.30681,0.26082,0.31435,0.28637,0.29388,0.26464,0.51512,0.29458
854,0.339388426,0.114253571,0.253596,0.192112308,0.169534444,0.275380556,0.248498333,0.5095,0.307886667,0.2622575,0.314966667,0.28749,0.29498,0.26553,0.51618,0.295705
855,0.340430833,0.115274571,0.255395,0.193313077,0.171006667,0.276801389,0.250128333,0.5106,0.308936667,0.263685833,0.31558,0.28858,0.29601,0.26643,0.51723,0.296825
856,0.341481204,0.116308143,0.257229,0.19453,0.1725,0.278243333,0.251783333,0.51171,0.310001667,0.265129167,0.31618,0.289685,0.29704,0.26734,0.51828,0.297965
857,0.342515648,0.117345714,0.259062,0.19574,0.173986667,0.279681389,0.253432222,0.51283,0.311043333,0.266560833,0.316766667,0.290785,0.29805,0.26824,0.5193,0.299065
858,0.343538611,0.118384286,0.260895,0.196952308,0.175476111,0.281125833,0.255081111,0.51393,0.312078333,0.2679825,0.317366667,0.29188,0.29901,0.26915,0.5203,0.30015
859,0.344561019,0.119432857,0.262729,0.198169231,0.176966667,0.282571111,0.256735556,0.51504,0.313113333,0.269399167,0.317966667,0.29297,0.3,0.27004,0.52129,0.30123
860,0.345584722,0.120497571,0.264566,0.199396923,0.178461111,0.284015833,0.258399444,0.51617,0.314148333,0.270814167,0.31857,0.294065,0.301,0.27092,0.52227,0.302305
861,0.346590741,0.121551,0.266401,0.200619231,0.179948333,0.285463333,0.260050556,0.51725,0.31516,0.272216667,0.31916,0.295135,0.302,0.27178,0.52325,0.303365
862,0.347592407,0.122607143,0.26824,0.201839231,0.181435,0.286916667,0.261705556,0.51833,0.316156667,0.273615,0.31975,0.2962,0.30302,0.27264,0.52421,0.30441
863,0.348578241,0.12366,0.270073,0.203056154,0.182918889,0.288362222,0.263347778,0.51939,0.317151667,0.275000833,0.320316667,0.29725,0.304,0.27348,0.52517,0.305445
864,0.349556574,0.124707143,0.271913,0.204276923,0.184407222,0.289809444,0.264980556,0.52042,0.318138333,0.276385833,0.32087,0.298285,0.30497,0.27431,0.52616,0.30647
865,0.350528148,0.12576,0.273752,0.205488462,0.185885556,0.291257222,0.266615556,0.52148,0.319118333,0.277758333,0.321426667,0.29931,0.30592,0.27514,0.52711,0.30749
866,0.351489074,0.126814286,0.275585,0.206693077,0.187361667,0.292701389,0.268241667,0.52255,0.320103333,0.279118333,0.32196,0.30033,0.30684,0.27597,0.52803,0.3085
867,0.352441296,0.127871429,0.277413,0.207900769,0.188828333,0.294144167,0.269867222,0.52357,0.321066667,0.280471667,0.322503333,0.30135,0.30778,0.27679,0.52894,0.3095
868,0.353388519,0.128931429,0.279239,0.209106923,0.190279444,0.295594167,0.271496111,0.52459,0.322,0.281811667,0.32305,0.30236,0.30871,0.27762,0.52986,0.310495
869,0.354320648,0.129992857,0.281058,0.210306923,0.191737778,0.297031389,0.273110556,0.52559,0.322933333,0.2831475,0.32359,0.303355,0.30963,0.27843,0.53074,0.31147
870,0.35524213,0.131067143,0.282867,0.211506154,0.1932,0.298465,0.274713889,0.52656,0.323863333,0.284474167,0.324126667,0.30434,0.31056,0.27922,0.53161,0.312425
871,0.356148981,0.132121429,0.284682,0.212700769,0.194650556,0.299892222,0.276311111,0.52752,0.324775,0.285789167,0.324646667,0.305315,0.31146,0.28,0.53245,0.313385
872,0.357041296,0.133174286,0.286504,0.213893077,0.196106667,0.301318056,0.277903889,0.52847,0.32568,0.287098333,0.325133333,0.306275,0.31233,0.28076,0.53329,0.314335
873,0.357927037,0.134225714,0.288314,0.215077692,0.197545,0.302734444,0.279489444,0.52941,0.326581667,0.288396667,0.32563,0.30723,0.31321,0.28151,0.5341,0.315275
874,0.358805278,0.135267143,0.290117,0.216253846,0.198963333,0.304143333,0.281078333,0.53035,0.327466667,0.289684167,0.326116667,0.308175,0.31408,0.28227,0.53489,0.316215
875,0.359670093,0.13632,0.291912,0.217426923,0.200382222,0.305546667,0.282652778,0.53125,0.32835,0.290959167,0.326596667,0.30911,0.31495,0.28301,0.53567,0.317135
876,0.360526111,0.137391429,0.293696,0.218594615,0.201791667,0.306942778,0.28422,0.53216,0.329235,0.292225,0.32708,0.310025,0.31583,0.28371,0.53643,0.31804
877,0.361369259,0.138442857,0.295476,0.219753846,0.203195556,0.308333056,0.285773889,0.53304,0.330098333,0.293476667,0.327543333,0.31093,0.31668,0.28443,0.53718,0.318945
878,0.362195,0.139494286,0.297265,0.220913077,0.204598889,0.309723333,0.287310556,0.53388,0.330943333,0.294715,0.327986667,0.311805,0.31751,0.28513,0.53793,0.319855
879,0.36301,0.140541429,0.299033,0.222056923,0.205987222,0.311101111,0.288841667,0.53469,0.331785,0.29594,0.32843,0.312685,0.31834,0.28583,0.53866,0.32073
880,0.363815741,0.141581429,0.300794,0.223187692,0.207373333,0.312474722,0.290362222,0.53548,0.332615,0.297155,0.328876667,0.31356,0.31915,0.28654,0.53937,0.321595
881,0.364612963,0.142614286,0.302544,0.224323846,0.208747222,0.313839722,0.29188,0.53628,0.333435,0.29836,0.329306667,0.31441,0.31995,0.28724,0.54009,0.322445
882,0.365394722,0.143635714,0.304268,0.225456923,0.210106667,0.315192778,0.293395556,0.53705,0.334263333,0.2995475,0.329736667,0.31526,0.32073,0.28791,0.5408,0.323255
883,0.366172407,0.144664286,0.305997,0.226582308,0.21146,0.316542222,0.294897778,0.53782,0.335065,0.300731667,0.33015,0.31611,0.32151,0.28859,0.54149,0.324085
884,0.366947778,0.14569,0.307719,0.227701538,0.212803333,0.317883056,0.296385556,0.53861,0.335853333,0.301913333,0.330533333,0.316955,0.3223,0.28924,0.54219,0.324935
885,0.367705463,0.146712857,0.309436,0.228816923,0.214136111,0.319216944,0.297867222,0.53936,0.33662,0.303079167,0.33094,0.317775,0.32306,0.2899,0.54286,0.325755
886,0.368452685,0.14774,0.311151,0.229923077,0.215462222,0.320548611,0.299340556,0.54009,0.337355,0.3042475,0.331366667,0.318595,0.32382,0.29057,0.54347,0.32656
887,0.369187037,0.148761429,0.312851,0.231020769,0.216776111,0.321865,0.300801111,0.54081,0.3381,0.305388333,0.33177,0.31939,0.32456,0.29121,0.5441,0.327355
888,0.369911019,0.149762857,0.314538,0.232117692,0.218077222,0.323170278,0.302255556,0.54153,0.338836667,0.306509167,0.332183333,0.320155,0.32527,0.29185,0.54475,0.328115
889,0.370626667,0.150774286,0.316219,0.233206923,0.219369444,0.324476667,0.303702778,0.54222,0.339568333,0.307625,0.332576667,0.320935,0.326,0.29247,0.54537,0.328875
890,0.371333981,0.151788571,0.317881,0.234283077,0.220643333,0.325776944,0.305133333,0.54291,0.340298333,0.308724167,0.332953333,0.32173,0.32673,0.29305,0.54598,0.32963
891,0.3720325,0.152794286,0.319539,0.235354615,0.221917778,0.327068333,0.306557222,0.54359,0.341021667,0.309814167,0.333296667,0.32249,0.32746,0.29363,0.54659,0.3304
892,0.37271963,0.153795714,0.321205,0.236426923,0.223195556,0.328364722,0.307981667,0.54426,0.341726667,0.310901667,0.333653333,0.323255,0.32816,0.2942,0.54718,0.33114
893,0.373392963,0.1548,0.322852,0.23749,0.224452222,0.329639722,0.309386667,0.54492,0.34241,0.311976667,0.33401,0.32402,0.32883,0.29477,0.54773,0.33187
894,0.374060741,0.155801429,0.324498,0.238557692,0.225711667,0.330908889,0.31079,0.54556,0.343086667,0.31305,0.33435,0.324765,0.32949,0.29536,0.54829,0.332595
895,0.374719074,0.156794286,0.32613,0.239613846,0.226961667,0.332175278,0.312178889,0.54618,0.343756667,0.314106667,0.334703333,0.325505,0.33014,0.29595,0.54885,0.33328
896,0.375369167,0.157791429,0.327745,0.240660769,0.228193889,0.333436389,0.313553333,0.54677,0.344406667,0.315154167,0.335066667,0.32622,0.33082,0.29653,0.54939,0.333965
897,0.376021019,0.158791429,0.329365,0.241713077,0.229420556,0.334695556,0.314936111,0.54737,0.345068333,0.316205833,0.33542,0.326915,0.33152,0.29709,0.54994,0.33466
898,0.376671759,0.159768571,0.330968,0.242748462,0.230637778,0.335935833,0.316298333,0.54802,0.345731667,0.3172425,0.335776667,0.32763,0.33218,0.29762,0.55049,0.335355
899,0.377311574,0.160745714,0.332565,0.243787692,0.231851111,0.337175278,0.317658333,0.54865,0.346373333,0.3182725,0.336123333,0.32833,0.33283,0.29814,0.55104,0.336045
900,0.377937685,0.161732857,0.334151,0.244817692,0.233050556,0.338408056,0.319012778,0.54926,0.347018333,0.319290833,0.33645,0.32902,0.33341,0.29868,0.55158,0.33673
901,0.378548889,0.162698571,0.33572,0.245835385,0.234229444,0.339622778,0.320342222,0.54989,0.347645,0.32028,0.33676,0.329705,0.33397,0.29921,0.5521,0.33738
902,0.379153056,0.16367,0.337293,0.246849231,0.235402222,0.340843889,0.321667778,0.5505,0.348253333,0.321264167,0.33707,0.33037,0.33455,0.29973,0.55261,0.33803
903,0.379741944,0.164644286,0.338844,0.247847692,0.236555,0.342042778,0.322976667,0.55106,0.348853333,0.322229167,0.33737,0.331005,0.33513,0.30024,0.55312,0.33867
904,0.380330926,0.165598571,0.340371,0.248840769,0.237696111,0.343225278,0.324261111,0.55166,0.349468333,0.323176667,0.337663333,0.331635,0.33572,0.30074,0.55363,0.339285
905,0.380916389,0.166555714,0.341893,0.249836923,0.238838333,0.344419167,0.325548333,0.55222,0.350081667,0.324120833,0.33797,0.332265,0.33633,0.30122,0.55414,0.3399
906,0.381476019,0.167502857,0.34339,0.250820769,0.239969444,0.3455925,0.326810556,0.55272,0.350673333,0.325045833,0.33827,0.33289,0.3369,0.30169,0.55461,0.340485
907,0.382030556,0.168448571,0.344891,0.251803846,0.241092778,0.346765278,0.328065,0.55326,0.351251667,0.325963333,0.33856,0.333505,0.33746,0.30216,0.55506,0.341055
908,0.382583056,0.169395714,0.346381,0.252777692,0.242204444,0.347941667,0.329313333,0.55379,0.351811667,0.326884167,0.338836667,0.334115,0.33803,0.30264,0.5555,0.34164
909,0.383128333,0.170331429,0.347841,0.253738462,0.243298333,0.349092778,0.330533333,0.55429,0.352343333,0.32778,0.339116667,0.334725,0.33859,0.30312,0.55597,0.34222
910,0.383682963,0.171271429,0.349289,0.254694615,0.244385556,0.350234444,0.331746667,0.55484,0.352875,0.328663333,0.339413333,0.33532,0.33915,0.30358,0.55649,0.342815
911,0.384226944,0.172195714,0.35072,0.255638462,0.245458889,0.351359722,0.332943333,0.55537,0.353416667,0.329530833,0.33969,0.335915,0.33971,0.30402,0.55701,0.34338
912,0.38475287,0.173104286,0.352133,0.256583846,0.246528333,0.352463333,0.334127222,0.55586,0.353935,0.330380833,0.33997,0.33649,0.34024,0.30445,0.5575,0.34395
913,0.385271667,0.174017143,0.353544,0.257523846,0.247586111,0.353561667,0.335307222,0.55637,0.354445,0.331231667,0.340243333,0.337045,0.34074,0.30486,0.558,0.34451
914,0.385774722,0.174914286,0.354944,0.258448462,0.248626667,0.354655278,0.336465556,0.55685,0.35496,0.332075833,0.340496667,0.337585,0.34124,0.30527,0.55845,0.345045
